Name,Type,Set,SetNo,Color,SubType
Sandaconda,Pokmon,Scarlet & Violet,120,{F},0
Silicobra,Pokmon,Scarlet & Violet,119,{F},0
Hawlucha,Pokmon,Scarlet & Violet,118,{F},0
Krookodile,Pokmon,Scarlet & Violet,117,{F},0
Krokorok,Pokmon,Scarlet & Violet,116,{F},0
Sandile,Pokmon,Scarlet & Violet,115,{F},0
Lucario,Pokmon,Scarlet & Violet,114,{F},0
Riolu,Pokmon,Scarlet & Violet,113,{F},0
Riolu,Pokmon,Scarlet & Violet,112,{F},0
Medicham,Pokmon,Scarlet & Violet,111,{F},0
Meditite,Pokmon,Scarlet & Violet,110,{F},0
Annihilape,Pokmon,Scarlet & Violet,109,{F},0
Primeape,Pokmon,Scarlet & Violet,108,{F},0
Mankey,Pokmon,Scarlet & Violet,107,{F},0
Houndstone,Pokmon,Scarlet & Violet,106,{P},0
Greavard,Pokmon,Scarlet & Violet,105,{P},0
Greavard,Pokmon,Scarlet & Violet,104,{P},0
Espathra,Pokmon,Scarlet & Violet,103,{P},0
Flittle,Pokmon,Scarlet & Violet,102,{P},0
Flittle,Pokmon,Scarlet & Violet,101,{P},0
Flittle,Pokmon,Scarlet & Violet,100,{P},0
Dachsbun,Pokmon,Scarlet & Violet,99,{P},0
Fidough,Pokmon,Scarlet & Violet,98,{P},0
Fidough,Pokmon,Scarlet & Violet,97,{P},0
Klefki,Pokmon,Scarlet & Violet,96,{P},0
Dedenne,Pokmon,Scarlet & Violet,95,{P},0
Dedenne,Pokmon,Scarlet & Violet,94,{P},0
Florges,Pokmon,Scarlet & Violet,93,{P},0
Floette,Pokmon,Scarlet & Violet,92,{P},0
Flabb,Pokmon,Scarlet & Violet,91,{P},0
Drifblim,Pokmon,Scarlet & Violet,90,{P},0
Drifloon,Pokmon,Scarlet & Violet,89,{P},0
Banette ex,Pokmon,Scarlet & Violet,88,{P},0
Shuppet,Pokmon,Scarlet & Violet,87,{P},0
Gardevoir ex,Pokmon,Scarlet & Violet,86,{P},0
Kirlia,Pokmon,Scarlet & Violet,85,{P},0
Ralts,Pokmon,Scarlet & Violet,84,{P},0
Hypno,Pokmon,Scarlet & Violet,83,{P},0
Drowzee,Pokmon,Scarlet & Violet,82,{P},0
Miraidon ex,Pokmon,Scarlet & Violet,81,{L},0
Miraidon,Pokmon,Scarlet & Violet,80,{L},0
Kilowattrel,Pokmon,Scarlet & Violet,79,{L},0
Wattrel,Pokmon,Scarlet & Violet,78,{L},0
Wattrel,Pokmon,Scarlet & Violet,77,{L},0
Pawmot,Pokmon,Scarlet & Violet,76,{L},0
Pawmo,Pokmon,Scarlet & Violet,75,{L},0
Pawmi,Pokmon,Scarlet & Violet,74,{L},0
Pawmi,Pokmon,Scarlet & Violet,73,{L},0
Toxtricity,Pokmon,Scarlet & Violet,72,{L},0
Toxel,Pokmon,Scarlet & Violet,71,{L},0
Rotom,Pokmon,Scarlet & Violet,70,{L},0
Rotom,Pokmon,Scarlet & Violet,69,{L},0
Pachirisu,Pokmon,Scarlet & Violet,68,{L},0
Flaaffy,Pokmon,Scarlet & Violet,67,{L},0
Mareep,Pokmon,Scarlet & Violet,66,{L},0
Magnezone ex,Pokmon,Scarlet & Violet,65,{L},0
Magneton,Pokmon,Scarlet & Violet,64,{L},0
Magnemite,Pokmon,Scarlet & Violet,63,{L},0
Tatsugiri,Pokmon,Scarlet & Violet,62,{W},0
Dondozo,Pokmon,Scarlet & Violet,61,{W},0
Cetitan,Pokmon,Scarlet & Violet,60,{W},0
Cetoddle,Pokmon,Scarlet & Violet,59,{W},0
Cetoddle,Pokmon,Scarlet & Violet,58,{W},0
Wugtrio,Pokmon,Scarlet & Violet,57,{W},0
Wiglett,Pokmon,Scarlet & Violet,56,{W},0
Wiglett,Pokmon,Scarlet & Violet,55,{W},0
Quaquaval,Pokmon,Scarlet & Violet,54,{W},0
Quaxwell,Pokmon,Scarlet & Violet,53,{W},0
Quaxly,Pokmon,Scarlet & Violet,52,{W},0
Bruxish,Pokmon,Scarlet & Violet,51,{W},0
Clawitzer,Pokmon,Scarlet & Violet,50,{W},0
Clauncher,Pokmon,Scarlet & Violet,49,{W},0
Alomomola,Pokmon,Scarlet & Violet,48,{W},0
Floatzel,Pokmon,Scarlet & Violet,47,{W},0
Buizel,Pokmon,Scarlet & Violet,46,{W},0
Gyarados ex,Pokmon,Scarlet & Violet,45,{W},0
Magikarp,Pokmon,Scarlet & Violet,44,{W},0
Slowbro,Pokmon,Scarlet & Violet,43,{W},0
Slowpoke,Pokmon,Scarlet & Violet,42,{W},0
Armarouge,Pokmon,Scarlet & Violet,41,{R},0
Charcadet,Pokmon,Scarlet & Violet,40,{R},0
Charcadet,Pokmon,Scarlet & Violet,39,{R},0
Skeledirge,Pokmon,Scarlet & Violet,38,{R},0
Crocalor,Pokmon,Scarlet & Violet,37,{R},0
Fuecoco,Pokmon,Scarlet & Violet,36,{R},0
Torkoal,Pokmon,Scarlet & Violet,35,{R},0
Houndoom,Pokmon,Scarlet & Violet,34,{R},0
Houndour,Pokmon,Scarlet & Violet,33,{R},0
Arcanine ex,Pokmon,Scarlet & Violet,32,{R},0
Growlithe,Pokmon,Scarlet & Violet,31,{R},0
Growlithe,Pokmon,Scarlet & Violet,30,{R},0
Scovillain,Pokmon,Scarlet & Violet,29,{G},0
Capsakid,Pokmon,Scarlet & Violet,28,{G},0
Capsakid,Pokmon,Scarlet & Violet,27,{G},0
Toedscruel,Pokmon,Scarlet & Violet,26,{G},0
Toedscool,Pokmon,Scarlet & Violet,25,{G},0
Toedscool,Pokmon,Scarlet & Violet,24,{G},0
Arboliva,Pokmon,Scarlet & Violet,23,{G},0
Dolliv,Pokmon,Scarlet & Violet,22,{G},0
Smoliv,Pokmon,Scarlet & Violet,21,{G},0
Smoliv,Pokmon,Scarlet & Violet,20,{G},0
Spidops ex,Pokmon,Scarlet & Violet,19,{G},0
Tarountula,Pokmon,Scarlet & Violet,18,{G},0
Tarountula,Pokmon,Scarlet & Violet,17,{G},0
Tarountula,Pokmon,Scarlet & Violet,16,{G},0
Meowscarada,Pokmon,Scarlet & Violet,15,{G},0
Koraidon,Pokmon,Scarlet & Violet Promos,14,{F},0
Floragato,Pokmon,Scarlet & Violet,14,{G},0
Sprigatito,Pokmon,Scarlet & Violet,13,{G},0
Miraidon,Pokmon,Scarlet & Violet Promos,13,{L},0
Gogoat,Pokmon,Scarlet & Violet,12,{G},0
Dondozo,Pokmon,Scarlet & Violet Promos,12,{W},0
Arcanine,Pokmon,Scarlet & Violet Promos,11,{R},0
Skiddo,Pokmon,Scarlet & Violet,11,{G},0
Vivillon,Pokmon,Scarlet & Violet,10,{G},0
Espathra,Pokmon,Scarlet & Violet Promos,10,{P},0
Spewpa,Pokmon,Scarlet & Violet,9,{G},0
Spidops,Pokmon,Scarlet & Violet Promos,9,{G},0
Revavroom,Pokmon,Scarlet & Violet Promos,8,{M},0
Scatterbug,Pokmon,Scarlet & Violet,8,{G},0
Basic {M} Energy,Energy,Scarlet & Violet Energy,8,{G},0
Hawlucha,Pokmon,Scarlet & Violet Promos,7,{F},0
Tropius,Pokmon,Scarlet & Violet,7,{G},0
Basic {D} Energy,Energy,Scarlet & Violet Energy,7,{G},0
Basic {F} Energy,Energy,Scarlet & Violet Energy,6,{G},0
Pawmot,Pokmon,Scarlet & Violet Promos,6,{L},0
Cacturne,Pokmon,Scarlet & Violet,6,{G},0
Basic {P} Energy,Energy,Scarlet & Violet Energy,5,{G},0
Quaquaval,Pokmon,Scarlet & Violet Promos,5,{W},0
Cacnea,Pokmon,Scarlet & Violet,5,{G},0
Breloom,Pokmon,Scarlet & Violet,4,{G},0
Basic {L} Energy,Energy,Scarlet & Violet Energy,4,{G},0
Shroomish,Pokmon,Scarlet & Violet,3,{G},0
Basic {W} Energy,Energy,Scarlet & Violet Energy,3,{G},0
Basic {R} Energy,Energy,Scarlet & Violet Energy,2,{G},0
Heracross,Pokmon,Scarlet & Violet,2,{G},0
Pineco,Pokmon,Scarlet & Violet,1,{G},0
Basic {G} Energy,Energy,Scarlet & Violet Energy,1,{G},0
Klara,Trainer,Sword & Shield Promos,302,0,Supporter
Bosss Orders,Trainer,Sword & Shield Promos,251,0,Supporter
Galarian Moltres,Pokmon,Sword & Shield Promos,284,{D},0
Galarian Zapdos,Pokmon,Sword & Shield Promos,283,{F},0
Galarian Articuno,Pokmon,Sword & Shield Promos,282,{P},0
Mimikyu ex,Pokmon,Scarlet & Violet Promos,4,{P},0
Greninja,Pokmon,Sword & Shield Promos,305,{W},0
Arcanine,Pokmon,Sword & Shield Promos,304,{R},0
Bulbasaur,Pokmon,Sword & Shield Promos,303,{G},0
Pikachu VMAX,Pokmon,Sword & Shield Promos,286,{L},0
Pikachu V,Pokmon,Sword & Shield Promos,285,{L},0
Lucario VSTAR,Pokmon,Sword & Shield Promos,291,{F},0
Regidrago V,Pokmon,Sword & Shield Promos,281,{N},0
Regieleki V,Pokmon,Sword & Shield Promos,280,{L},0
Arceus VSTAR,Pokmon,Crown Zenith,230,{C},0
Giratina VSTAR,Pokmon,Crown Zenith,229,{N},0
Origin Forme Dialga VSTAR,Pokmon,Crown Zenith,228,{M},0
Origin Forme Palkia VSTAR,Pokmon,Crown Zenith,227,{W},0
Roxanne,Trainer,Crown Zenith,226,0,Supporter
Raihan,Trainer,Crown Zenith,225,0,Supporter
Melony,Trainer,Crown Zenith,224,0,Supporter
Irida,Trainer,Crown Zenith,223,0,Supporter
Grant,Trainer,Crown Zenith,222,0,Supporter
Gardenias Vigor,Trainer,Crown Zenith,221,0,Supporter
Cynthias Ambition,Trainer,Crown Zenith,220,0,Supporter
Colresss Experiment,Trainer,Crown Zenith,219,0,Supporter
Cherens Care,Trainer,Crown Zenith,218,0,Supporter
Adaman,Trainer,Crown Zenith,217,0,Supporter
Hisuian Zoroark VSTAR,Pokmon,Crown Zenith,216,{C},0
Regigigas VSTAR,Pokmon,Crown Zenith,215,{C},0
Zamazenta V,Pokmon,Crown Zenith,214,{M},0
Hoopa V,Pokmon,Crown Zenith,213,{D},0
Hisuian Samurott VSTAR,Pokmon,Crown Zenith,212,{D},0
Hisuian Samurott V,Pokmon,Crown Zenith,211,{D},0
Darkrai VSTAR,Pokmon,Crown Zenith,210,{D},0
Drapion V,Pokmon,Crown Zenith,209,{D},0
Zacian V,Pokmon,Crown Zenith,208,{P},0
Hatterene VMAX,Pokmon,Crown Zenith,207,{P},0
Deoxys VSTAR,Pokmon,Crown Zenith,206,{P},0
Deoxys VMAX,Pokmon,Crown Zenith,205,{P},0
Mewtwo VSTAR,Pokmon,Crown Zenith,204,{P},0
Zeraora VSTAR,Pokmon,Crown Zenith,203,{L},0
Zeraora VMAX,Pokmon,Crown Zenith,202,{L},0
Raikou V,Pokmon,Crown Zenith,201,{L},0
Glaceon VSTAR,Pokmon,Crown Zenith,200,{W},0
Lumineon V,Pokmon,Crown Zenith,199,{W},0
Suicune V,Pokmon,Crown Zenith,198,{W},0
Simisear VSTAR,Pokmon,Crown Zenith,197,{R},0
Entei V,Pokmon,Crown Zenith,196,{R},0
Leafeon VSTAR,Pokmon,Crown Zenith,195,{G},0
Mareep,Pokmon,Crown Zenith,194,{L},0
Poochyena,Pokmon,Crown Zenith,193,{D},0
Paras,Pokmon,Crown Zenith,192,{G},0
Turtwig,Pokmon,Crown Zenith,191,{G},0
Pikachu,Pokmon,Crown Zenith,190,{L},0
Bidoof,Pokmon,Crown Zenith,189,{C},0
Duskull,Pokmon,Crown Zenith,188,{P},0
Swablu,Pokmon,Crown Zenith,187,{C},0
Riolu,Pokmon,Crown Zenith,186,{F},0
Bibarel,Pokmon,Crown Zenith,185,{C},0
Miltank,Pokmon,Crown Zenith,184,{C},0
Dunsparce,Pokmon,Crown Zenith,183,{C},0
Ditto,Pokmon,Crown Zenith,182,{C},0
Hisuian Goodra,Pokmon,Crown Zenith,181,{N},0
Latias,Pokmon,Crown Zenith,180,{N},0
Altaria,Pokmon,Crown Zenith,179,{N},0
Magnezone,Pokmon,Crown Zenith,178,{M},0
Thievul,Pokmon,Crown Zenith,177,{D},0
Absol,Pokmon,Crown Zenith,176,{D},0
Solrock,Pokmon,Crown Zenith,175,{F},0
Comfey,Pokmon,Crown Zenith,174,{P},0
Diancie,Pokmon,Crown Zenith,173,{P},0
Deoxys,Pokmon,Crown Zenith,172,{P},0
Lunatone,Pokmon,Crown Zenith,171,{P},0
Mew,Pokmon,Crown Zenith,170,{P},0
Toxtricity,Pokmon,Crown Zenith,169,{L},0
Electivire,Pokmon,Crown Zenith,168,{L},0
Keldeo,Pokmon,Crown Zenith,167,{W},0
Manaphy,Pokmon,Crown Zenith,166,{W},0
Lapras,Pokmon,Crown Zenith,165,{W},0
Oricorio,Pokmon,Crown Zenith,164,{R},0
Magmortar,Pokmon,Crown Zenith,163,{R},0
Kricketune,Pokmon,Crown Zenith,162,{G},0
Hisuian Voltorb,Pokmon,Crown Zenith,161,{G},0
Pikachu,Pokmon,Crown Zenith,160,{L},0
Metal Energy,Energy,Crown Zenith,159,{L},0
Darkness Energy,Energy,Crown Zenith,158,{L},0
Fighting Energy,Energy,Crown Zenith,157,{L},0
Psychic Energy,Energy,Crown Zenith,156,{L},0
Lightning Energy,Energy,Crown Zenith,155,{L},0
Water Energy,Energy,Crown Zenith,154,{L},0
Fire Energy,Energy,Crown Zenith,153,{L},0
Grass Energy,Energy,Crown Zenith,152,{L},0
Volo,Trainer,Crown Zenith,151,0,Supporter
Professors Research,Trainer,Crown Zenith,150,0,Supporter
Friends in Sinnoh,Trainer,Crown Zenith,149,0,Supporter
Friends in Hisui,Trainer,Crown Zenith,148,0,Supporter
Elesas Sparkle,Trainer,Crown Zenith,147,0,Supporter
Ultra Ball,Trainer,Crown Zenith,146,0,Item
Trekking Shoes,Trainer,Crown Zenith,145,0,Item
Switch,Trainer,Crown Zenith,144,0,Item
Sky Seal Stone,Trainer,Crown Zenith,143,0,Pokmon Tool
Rescue Carrier,Trainer,Crown Zenith,142,0,Item
Rare Candy,Trainer,Crown Zenith,141,0,Item
Raihan,Trainer,Crown Zenith,140,0,Supporter
Potion,Trainer,Crown Zenith,139,0,Item
Pokmon Catcher,Trainer,Crown Zenith,138,0,Item
Pok Ball,Trainer,Crown Zenith,137,0,Item
Nessa,Trainer,Crown Zenith,136,0,Supporter
Lost Vacuum,Trainer,Crown Zenith,135,0,Item
Leon,Trainer,Crown Zenith,134,0,Supporter
Hop,Trainer,Crown Zenith,133,0,Supporter
Great Ball,Trainer,Crown Zenith,132,0,Item
Friends in Sinnoh,Trainer,Crown Zenith,131,0,Supporter
Friends in Hisui,Trainer,Crown Zenith,130,0,Supporter
Energy Switch,Trainer,Crown Zenith,129,0,Item
Energy Search,Trainer,Crown Zenith,128,0,Item
Energy Retrieval,Trainer,Crown Zenith,127,0,Item
Digging Duo,Trainer,Crown Zenith,126,0,Supporter
Crushing Hammer,Trainer,Crown Zenith,125,0,Item
Bede,Trainer,Crown Zenith,124,0,Supporter
Bea,Trainer,Crown Zenith,123,0,Supporter
Dubwool,Pokmon,Crown Zenith,122,{C},0
Wooloo,Pokmon,Crown Zenith,121,{C},0
Greedent V,Pokmon,Crown Zenith,120,{C},0
Oranguru,Pokmon,Crown Zenith,119,{C},0
Gumshoos,Pokmon,Crown Zenith,118,{C},0
Yungoos,Pokmon,Crown Zenith,117,{C},0
Stoutland V,Pokmon,Crown Zenith,116,{C},0
Shaymin,Pokmon,Crown Zenith,115,{C},0
Regigigas VSTAR,Pokmon,Crown Zenith,114,{C},0
Regigigas V,Pokmon,Crown Zenith,113,{C},0
Chatot,Pokmon,Crown Zenith,112,{C},0
Bidoof,Pokmon,Crown Zenith,111,{C},0
Starly,Pokmon,Crown Zenith,110,{C},0
Snorlax,Pokmon,Crown Zenith,109,{C},0
Eevee V,Pokmon,Crown Zenith,108,{C},0
Ditto,Pokmon,Crown Zenith,107,{C},0
Tauros,Pokmon,Crown Zenith,106,{C},0
Radiant Eternatus,Pokmon,Crown Zenith,105,{N},0
Duraludon VMAX,Pokmon,Crown Zenith,104,{N},0
Duraludon V,Pokmon,Crown Zenith,103,{N},0
Rayquaza VMAX,Pokmon,Crown Zenith,102,{N},0
Rayquaza VMAX,Pokmon,Crown Zenith,101,{N},0
Rayquaza V,Pokmon,Crown Zenith,100,{N},0
Zamazenta VSTAR,Pokmon,Crown Zenith,99,{M},0
Zamazenta V,Pokmon,Crown Zenith,98,{M},0
Zamazenta,Pokmon,Crown Zenith,97,{M},0
Zacian VSTAR,Pokmon,Crown Zenith,96,{M},0
Zacian V,Pokmon,Crown Zenith,95,{M},0
Zacian,Pokmon,Crown Zenith,94,{M},0
Bisharp,Pokmon,Crown Zenith,93,{M},0
Pawniard,Pokmon,Crown Zenith,92,{M},0
Pawniard,Pokmon,Crown Zenith,91,{M},0
Metang,Pokmon,Crown Zenith,90,{M},0
Aggron,Pokmon,Crown Zenith,89,{M},0
Lairon,Pokmon,Crown Zenith,88,{M},0
Aron,Pokmon,Crown Zenith,87,{M},0
Scizor,Pokmon,Crown Zenith,86,{M},0
Galarian Perrserker,Pokmon,Crown Zenith,85,{M},0
Galarian Meowth,Pokmon,Crown Zenith,84,{M},0
Hoopa,Pokmon,Crown Zenith,83,{D},0
Dragalge,Pokmon,Crown Zenith,82,{D},0
Skrelp,Pokmon,Crown Zenith,81,{D},0
Pangoro,Pokmon,Crown Zenith,80,{D},0
Krokorok,Pokmon,Crown Zenith,79,{D},0
Liepard,Pokmon,Crown Zenith,78,{D},0
Purrloin,Pokmon,Crown Zenith,77,{D},0
Absol,Pokmon,Crown Zenith,76,{D},0
Koffing,Pokmon,Crown Zenith,75,{D},0
Lycanroc,Pokmon,Crown Zenith,74,{F},0
Rockruff,Pokmon,Crown Zenith,73,{F},0
Pancham,Pokmon,Crown Zenith,72,{F},0
Riolu,Pokmon,Crown Zenith,71,{F},0
Baltoy,Pokmon,Crown Zenith,70,{F},0
Solrock,Pokmon,Crown Zenith,69,{F},0
Graveler,Pokmon,Crown Zenith,68,{F},0
Enamorus,Pokmon,Crown Zenith,67,{P},0
Hatterene VMAX,Pokmon,Crown Zenith,66,{P},0
Hatterene V,Pokmon,Crown Zenith,65,{P},0
Tapu Lele,Pokmon,Crown Zenith,64,{P},0
Dusclops,Pokmon,Crown Zenith,63,{P},0
Lunatone,Pokmon,Crown Zenith,62,{P},0
Girafarig,Pokmon,Crown Zenith,61,{P},0
Mew V,Pokmon,Crown Zenith,60,{P},0
Mewtwo,Pokmon,Crown Zenith,59,{P},0
Exeggutor,Pokmon,Crown Zenith,58,{P},0
Exeggcute,Pokmon,Crown Zenith,57,{P},0
Pincurchin,Pokmon,Crown Zenith,56,{L},0
Zeraora VSTAR,Pokmon,Crown Zenith,55,{L},0
Zeraora VMAX,Pokmon,Crown Zenith,54,{L},0
Zeraora V,Pokmon,Crown Zenith,53,{L},0
Zeraora,Pokmon,Crown Zenith,52,{L},0
Radiant Charjabug,Pokmon,Crown Zenith,51,{L},0
Heliolisk,Pokmon,Crown Zenith,50,{L},0
Helioptile,Pokmon,Crown Zenith,49,{L},0
Eelektrik,Pokmon,Crown Zenith,48,{L},0
Emolga,Pokmon,Crown Zenith,47,{L},0
Rotom VSTAR,Pokmon,Crown Zenith,46,{L},0
Rotom V,Pokmon,Crown Zenith,45,{L},0
Luxray,Pokmon,Crown Zenith,44,{L},0
Luxray,Pokmon,Crown Zenith,43,{L},0
Luxio,Pokmon,Crown Zenith,42,{L},0
Luxio,Pokmon,Crown Zenith,41,{L},0
Shinx,Pokmon,Crown Zenith,40,{L},0
Shinx,Pokmon,Crown Zenith,39,{L},0
Glaceon V,Pokmon,Crown Zenith,38,{W},0
Kyogre V,Pokmon,Crown Zenith,37,{W},0
Kyogre,Pokmon,Crown Zenith,36,{W},0
Luvdisc,Pokmon,Crown Zenith,35,{W},0
Snorunt,Pokmon,Crown Zenith,34,{W},0
Corphish,Pokmon,Crown Zenith,33,{W},0
Wailord,Pokmon,Crown Zenith,32,{W},0
Wailmer,Pokmon,Crown Zenith,31,{W},0
Galarian Mr. Mime,Pokmon,Crown Zenith,30,{W},0
Seel,Pokmon,Crown Zenith,29,{W},0
Salazzle,Pokmon,Crown Zenith,28,{R},0
Salandit,Pokmon,Crown Zenith,27,{R},0
Volcanion,Pokmon,Crown Zenith,26,{R},0
Volcarona,Pokmon,Crown Zenith,25,{R},0
Larvesta,Pokmon,Crown Zenith,24,{R},0
Simisear VSTAR,Pokmon,Crown Zenith,23,{R},0
Simisear V,Pokmon,Crown Zenith,22,{R},0
Entei,Pokmon,Crown Zenith,21,{R},0
Radiant Charizard,Pokmon,Crown Zenith,20,{R},0
Charizard VSTAR,Pokmon,Crown Zenith,19,{R},0
Charizard V,Pokmon,Crown Zenith,18,{R},0
Calyrex,Pokmon,Crown Zenith,17,{G},0
Zarude,Pokmon,Crown Zenith,16,{G},0
Grubbin,Pokmon,Crown Zenith,15,{G},0
Leafeon VSTAR,Pokmon,Crown Zenith,14,{G},0
Leafeon V,Pokmon,Crown Zenith,13,{G},0
Carnivine,Pokmon,Crown Zenith,12,{G},0
Cherubi,Pokmon,Crown Zenith,11,{G},0
Kricketot,Pokmon,Crown Zenith,10,{G},0
Yanmega,Pokmon,Crown Zenith,9,{G},0
Yanma,Pokmon,Crown Zenith,8,{G},0
Sunkern,Pokmon,Crown Zenith,7,{G},0
Scyther,Pokmon,Crown Zenith,6,{G},0
Tangrowth,Pokmon,Crown Zenith,5,{G},0
Tangela,Pokmon,Crown Zenith,4,{G},0
Bellossom,Pokmon,Crown Zenith,3,{G},0
Gloom,Pokmon,Crown Zenith,2,{G},0
Oddish,Pokmon,Crown Zenith,1,{G},0
Quaxly,Pokmon,Scarlet & Violet Promos,3,{W},0
Fuecoco,Pokmon,Scarlet & Violet Promos,2,{R},0
Sprigatito,Pokmon,Scarlet & Violet Promos,1,{G},0
Togetic,Pokmon,Sword & Shield Promos,276,{P},0
Manaphy,Pokmon,Sword & Shield Promos,275,{W},0
Cranidos,Pokmon,Sword & Shield Promos,274,{F},0
Hisuian Basculin,Pokmon,Sword & Shield Promos,273,{W},0
Archeops,Pokmon,Sword & Shield Promos,272,{C},0
Kirlia,Pokmon,Sword & Shield Promos,271,{P},0
Rapidash,Pokmon,Sword & Shield Promos,270,{R},0
Sunflora,Pokmon,Sword & Shield Promos,269,{G},0
Duraludon VMAX,Pokmon,Silver Tempest,245,{N},0
Rayquaza VMAX,Pokmon,Silver Tempest,244,{N},0
Sordward & Shielbert,Trainer,Silver Tempest,243,0,Supporter
Raihan,Trainer,Silver Tempest,242,0,Supporter
Professor Burnet,Trainer,Silver Tempest,241,0,Supporter
Judge,Trainer,Silver Tempest,240,0,Supporter
Gordie,Trainer,Silver Tempest,239,0,Supporter
Friends in Galar,Trainer,Silver Tempest,238,0,Supporter
Blissey V,Pokmon,Silver Tempest,237,{C},0
Duraludon VMAX,Pokmon,Silver Tempest,236,{N},0
Rayquaza VMAX,Pokmon,Silver Tempest,235,{N},0
Corviknight VMAX,Pokmon,Silver Tempest,234,{M},0
Corviknight V,Pokmon,Silver Tempest,233,{M},0
Mawile V,Pokmon,Silver Tempest,232,{P},0
Zeraora V,Pokmon,Silver Tempest,231,{L},0
Blaziken VMAX,Pokmon,Silver Tempest,230,{R},0
Blaziken V,Pokmon,Silver Tempest,229,{R},0
Serperior V,Pokmon,Silver Tempest,228,{G},0
Kricketune V,Pokmon,Silver Tempest,227,{G},0
Altaria,Pokmon,Silver Tempest,226,{C},0
Smeargle,Pokmon,Silver Tempest,225,{C},0
Druddigon,Pokmon,Silver Tempest,224,{N},0
Passimian,Pokmon,Silver Tempest,223,{F},0
Rockruff,Pokmon,Silver Tempest,222,{F},0
Malamar,Pokmon,Silver Tempest,221,{P},0
Gardevoir,Pokmon,Silver Tempest,220,{P},0
Jynx,Pokmon,Silver Tempest,219,{P},0
Flaaffy,Pokmon,Silver Tempest,218,{L},0
Milotic,Pokmon,Silver Tempest,217,{W},0
Braixen,Pokmon,Silver Tempest,216,{R},0
V Guard Energy,Energy,Silver Tempest,215,{R},0
Leafy Camo Poncho,Trainer,Silver Tempest,214,0,Pokmon Tool
Gapejaw Bog,Trainer,Silver Tempest,213,0,Stadium
Energy Switch,Trainer,Silver Tempest,212,0,Item
Lugia VSTAR,Pokmon,Silver Tempest,211,{C},0
Serperior VSTAR,Pokmon,Silver Tempest,210,{G},0
Worker,Trainer,Silver Tempest,209,0,Supporter
Wallace,Trainer,Silver Tempest,208,0,Supporter
Serena,Trainer,Silver Tempest,207,0,Supporter
Lance,Trainer,Silver Tempest,206,0,Supporter
Furisode Girl,Trainer,Silver Tempest,205,0,Supporter
Candice,Trainer,Silver Tempest,204,0,Supporter
Brandon,Trainer,Silver Tempest,203,0,Supporter
Lugia VSTAR,Pokmon,Silver Tempest,202,{C},0
Regidrago VSTAR,Pokmon,Silver Tempest,201,{N},0
Mawile VSTAR,Pokmon,Silver Tempest,200,{P},0
Unown VSTAR,Pokmon,Silver Tempest,199,{P},0
Regieleki VMAX,Pokmon,Silver Tempest,198,{L},0
Alolan Vulpix VSTAR,Pokmon,Silver Tempest,197,{W},0
Serperior VSTAR,Pokmon,Silver Tempest,196,{G},0
Worker,Trainer,Silver Tempest,195,0,Supporter
Wallace,Trainer,Silver Tempest,194,0,Supporter
Serena,Trainer,Silver Tempest,193,0,Supporter
Lance,Trainer,Silver Tempest,192,0,Supporter
Gym Trainer,Trainer,Silver Tempest,191,0,Supporter
Furisode Girl,Trainer,Silver Tempest,190,0,Supporter
Candice,Trainer,Silver Tempest,189,0,Supporter
Brandon,Trainer,Silver Tempest,188,0,Supporter
Ho-Oh V,Pokmon,Silver Tempest,187,{C},0
Lugia V,Pokmon,Silver Tempest,186,{C},0
Lugia V,Pokmon,Silver Tempest,185,{C},0
Regidrago V,Pokmon,Silver Tempest,184,{N},0
Regidrago V,Pokmon,Silver Tempest,183,{N},0
Magearna V,Pokmon,Silver Tempest,182,{M},0
Skuntank V,Pokmon,Silver Tempest,181,{D},0
Skuntank V,Pokmon,Silver Tempest,180,{D},0
Hisuian Arcanine V,Pokmon,Silver Tempest,179,{F},0
Mawile V,Pokmon,Silver Tempest,178,{P},0
Unown V,Pokmon,Silver Tempest,177,{P},0
Unown V,Pokmon,Silver Tempest,176,{P},0
Regieleki V,Pokmon,Silver Tempest,175,{L},0
Omastar V,Pokmon,Silver Tempest,174,{W},0
Alolan Vulpix V,Pokmon,Silver Tempest,173,{W},0
Reshiram V,Pokmon,Silver Tempest,172,{R},0
Chesnaught V,Pokmon,Silver Tempest,171,{G},0
Serperior V,Pokmon,Silver Tempest,170,{G},0
V Guard Energy,Energy,Silver Tempest,169,{G},0
Regenerative Energy,Energy,Silver Tempest,168,{G},0
Worker,Trainer,Silver Tempest,167,0,Supporter
Wallace,Trainer,Silver Tempest,166,0,Supporter
Unidentified Fossil,Trainer,Silver Tempest,165,0,Item
Serena,Trainer,Silver Tempest,164,0,Supporter
Quad Stone,Trainer,Silver Tempest,163,0,Item
Professor Laventon,Trainer,Silver Tempest,162,0,Supporter
Primordial Altar,Trainer,Silver Tempest,161,0,Stadium
Leafy Camo Poncho,Trainer,Silver Tempest,160,0,Pokmon Tool
Lance,Trainer,Silver Tempest,159,0,Supporter
Gym Trainer,Trainer,Silver Tempest,158,0,Supporter
Furisode Girl,Trainer,Silver Tempest,157,0,Supporter
Forest Seal Stone,Trainer,Silver Tempest,156,0,Pokmon Tool
Emergency Jelly,Trainer,Silver Tempest,155,0,Pokmon Tool
Earthen Seal Stone,Trainer,Silver Tempest,154,0,Pokmon Tool
Capturing Aroma,Trainer,Silver Tempest,153,0,Item
