Name,Type,Set,Set No.,Color,Sub-Type
Armarouge,Pokémon,Scarlet & Violet,41,{R},0
Charcadet,Pokémon,Scarlet & Violet,40,{R},0
Charcadet,Pokémon,Scarlet & Violet,39,{R},0
Skeledirge,Pokémon,Scarlet & Violet,38,{R},0
Crocalor,Pokémon,Scarlet & Violet,37,{R},0
Fuecoco,Pokémon,Scarlet & Violet,36,{R},0
Torkoal,Pokémon,Scarlet & Violet,35,{R},0
Houndoom,Pokémon,Scarlet & Violet,34,{R},0
Houndour,Pokémon,Scarlet & Violet,33,{R},0
Arcanine ex,Pokémon,Scarlet & Violet,32,{R},0
Growlithe,Pokémon,Scarlet & Violet,31,{R},0
Growlithe,Pokémon,Scarlet & Violet,30,{R},0
Scovillain,Pokémon,Scarlet & Violet,29,{G},0
Capsakid,Pokémon,Scarlet & Violet,28,{G},0
Capsakid,Pokémon,Scarlet & Violet,27,{G},0
Toedscruel,Pokémon,Scarlet & Violet,26,{G},0
Toedscool,Pokémon,Scarlet & Violet,25,{G},0
Toedscool,Pokémon,Scarlet & Violet,24,{G},0
Arboliva,Pokémon,Scarlet & Violet,23,{G},0
Dolliv,Pokémon,Scarlet & Violet,22,{G},0
Smoliv,Pokémon,Scarlet & Violet,21,{G},0
Smoliv,Pokémon,Scarlet & Violet,20,{G},0
Spidops ex,Pokémon,Scarlet & Violet,19,{G},0
Tarountula,Pokémon,Scarlet & Violet,18,{G},0
Tarountula,Pokémon,Scarlet & Violet,17,{G},0
Tarountula,Pokémon,Scarlet & Violet,16,{G},0
Meowscarada,Pokémon,Scarlet & Violet,15,{G},0
Koraidon,Pokémon,Scarlet & Violet Promos,14,{F},0
Floragato,Pokémon,Scarlet & Violet,14,{G},0
Sprigatito,Pokémon,Scarlet & Violet,13,{G},0
Miraidon,Pokémon,Scarlet & Violet Promos,13,{L},0
Gogoat,Pokémon,Scarlet & Violet,12,{G},0
Dondozo,Pokémon,Scarlet & Violet Promos,12,{W},0
Arcanine,Pokémon,Scarlet & Violet Promos,11,{R},0
Skiddo,Pokémon,Scarlet & Violet,11,{G},0
Vivillon,Pokémon,Scarlet & Violet,10,{G},0
Espathra,Pokémon,Scarlet & Violet Promos,10,{P},0
Spewpa,Pokémon,Scarlet & Violet,9,{G},0
Spidops ex,Pokémon,Scarlet & Violet,244,{G},0
Team Star Grunt,Trainer,Scarlet & Violet,243,0,Supporter
Professor’s Research,Trainer,Scarlet & Violet,242,0,Supporter
Professor’s Research,Trainer,Scarlet & Violet,241,0,Supporter
Penny,Trainer,Scarlet & Violet,240,0,Supporter
Miriam,Trainer,Scarlet & Violet,239,0,Supporter
Katy,Trainer,Scarlet & Violet,238,0,Supporter
Jacq,Trainer,Scarlet & Violet,237,0,Supporter
Arven,Trainer,Scarlet & Violet,236,0,Supporter
Oinkologne ex,Pokémon,Scarlet & Violet,235,{C},0
Iron Treads ex,Pokémon,Scarlet & Violet,234,{M},0
Toxicroak ex,Pokémon,Scarlet & Violet,233,{D},0
Koraidon ex,Pokémon,Scarlet & Violet,232,{F},0
Great Tusk ex,Pokémon,Scarlet & Violet,231,{F},0
Banette ex,Pokémon,Scarlet & Violet,230,{P},0
Gardevoir ex,Pokémon,Scarlet & Violet,229,{P},0
Miraidon ex,Pokémon,Scarlet & Violet,228,{L},0
Magnezone ex,Pokémon,Scarlet & Violet,227,{L},0
Gyarados ex,Pokémon,Scarlet & Violet,226,{W},0
Arcanine ex,Pokémon,Scarlet & Violet,225,{R},0
Spidops ex,Pokémon,Scarlet & Violet,224,{G},0
Skwovet,Pokémon,Scarlet & Violet,223,{C},0
Starly,Pokémon,Scarlet & Violet,222,{C},0
Kingambit,Pokémon,Scarlet & Violet,221,{D},0
Bombirdier,Pokémon,Scarlet & Violet,220,{D},0
Mabosstiff,Pokémon,Scarlet & Violet,219,{D},0
Klawf,Pokémon,Scarlet & Violet,218,{F},0
Sandile,Pokémon,Scarlet & Violet,217,{F},0
Riolu,Pokémon,Scarlet & Violet,216,{F},0
Greavard,Pokémon,Scarlet & Violet,215,{P},0
Fidough,Pokémon,Scarlet & Violet,214,{P},0
Kirlia,Pokémon,Scarlet & Violet,213,{P},0
Ralts,Pokémon,Scarlet & Violet,212,{P},0
Drowzee,Pokémon,Scarlet & Violet,211,{P},0
Pawmot,Pokémon,Scarlet & Violet,210,{L},0
Pachirisu,Pokémon,Scarlet & Violet,209,{L},0
Dondozo,Pokémon,Scarlet & Violet,208,{W},0
Wiglett,Pokémon,Scarlet & Violet,207,{W},0
Clauncher,Pokémon,Scarlet & Violet,206,{W},0
Slowpoke,Pokémon,Scarlet & Violet,205,{W},0
Armarouge,Pokémon,Scarlet & Violet,204,{R},0
Scovillain,Pokémon,Scarlet & Violet,203,{G},0
Toedscool,Pokémon,Scarlet & Violet,202,{G},0
Dolliv,Pokémon,Scarlet & Violet,201,{G},0
Tarountula,Pokémon,Scarlet & Violet,200,{G},0
Youngster,Trainer,Scarlet & Violet,199,0,Supporter
Vitality Band,Trainer,Scarlet & Violet,198,0,Pokémon Tool
Ultra Ball,Trainer,Scarlet & Violet,197,0,Item
Team Star Grunt,Trainer,Scarlet & Violet,196,0,Supporter
Switch,Trainer,Scarlet & Violet,195,0,Item
Rocky Helmet,Trainer,Scarlet & Violet,194,0,Pokémon Tool
Rock Chestplate,Trainer,Scarlet & Violet,193,0,Pokémon Tool
Rare Candy,Trainer,Scarlet & Violet,192,0,Item
Professor’s Research,Trainer,Scarlet & Violet,191,0,Supporter
Professor’s Research,Trainer,Scarlet & Violet,190,0,Supporter
Potion,Trainer,Scarlet & Violet,189,0,Item
Pokémon Catcher,Trainer,Scarlet & Violet,188,0,Item
Pokégear 3.0,Trainer,Scarlet & Violet,187,0,Item
Poké Ball,Trainer,Scarlet & Violet,186,0,Item
Picnic Basket,Trainer,Scarlet & Violet,185,0,Item
Fuecoco,Pokémon,Paldea Evolved,201,{R},0
Pyroar,Pokémon,Paldea Evolved,200,{R},0
Fletchinder,Pokémon,Paldea Evolved,199,{R},0
Bramblin,Pokémon,Paldea Evolved,198,{G},0
Floragato,Pokémon,Paldea Evolved,197,{G},0
Sprigatito,Pokémon,Paldea Evolved,196,{G},0
Tropius,Pokémon,Paldea Evolved,195,{G},0
Heracross,Pokémon,Paldea Evolved,194,{G},0
Therapeutic Energy,Energy,Paldea Evolved,193,{G},0
Reversal Energy,Energy,Paldea Evolved,192,{G},0
Luminous Energy,Energy,Paldea Evolved,191,{G},0
Jet Energy,Energy,Paldea Evolved,190,{G},0
Superior Energy Retrieval,Trainer,Paldea Evolved,189,0,Item
Super Rod,Trainer,Paldea Evolved,188,0,Item
Saguaro,Trainer,Paldea Evolved,187,0,Supporter
Practice Studio,Trainer,Paldea Evolved,186,0,Stadium
Iono,Trainer,Paldea Evolved,185,0,Supporter
Grusha,Trainer,Paldea Evolved,184,0,Supporter
Great Ball,Trainer,Paldea Evolved,183,0,Item
Giacomo,Trainer,Paldea Evolved,182,0,Supporter
Fighting Au Lait,Trainer,Paldea Evolved,181,0,Item
Falkner,Trainer,Paldea Evolved,180,0,Supporter
Dendra,Trainer,Paldea Evolved,179,0,Supporter
Delivery Drone,Trainer,Paldea Evolved,178,0,Item
Clavell,Trainer,Paldea Evolved,177,0,Supporter
Choice Belt,Trainer,Paldea Evolved,176,0,Pokémon Tool
Calamitous Wasteland,Trainer,Paldea Evolved,175,0,Stadium
Calamitous Snowy Mountain,Trainer,Paldea Evolved,174,0,Stadium
Bravery Charm,Trainer,Paldea Evolved,173,0,Pokémon Tool
Boss’s Orders,Trainer,Paldea Evolved,172,0,Supporter
Artazon,Trainer,Paldea Evolved,171,0,Stadium
Flamigo,Pokémon,Paldea Evolved,170,{C},0
Squawkabilly ex,Pokémon,Paldea Evolved,169,{C},0
Maushold,Pokémon,Paldea Evolved,168,{C},0
Tandemaus,Pokémon,Paldea Evolved,167,{C},0
Tandemaus,Pokémon,Paldea Evolved,166,{C},0
Corvisquire,Pokémon,Paldea Evolved,165,{C},0
Rookidee,Pokémon,Paldea Evolved,164,{C},0
Fletchling,Pokémon,Paldea Evolved,163,{C},0
Slaking,Pokémon,Paldea Evolved,162,{C},0
Vigoroth,Pokémon,Paldea Evolved,161,{C},0
Slakoth,Pokémon,Paldea Evolved,160,{C},0
Pelipper,Pokémon,Paldea Evolved,159,{C},0
Wingull,Pokémon,Paldea Evolved,158,{C},0
Dudunsparce,Pokémon,Paldea Evolved,157,{C},0
Dunsparce,Pokémon,Paldea Evolved,156,{C},0
Farigiraf,Pokémon,Paldea Evolved,155,{C},0
Girafarig,Pokémon,Paldea Evolved,154,{C},0
Noivern ex,Pokémon,Paldea Evolved,153,{N},0
Noibat,Pokémon,Paldea Evolved,152,{N},0
Orthworm,Pokémon,Paldea Evolved,151,{M},0
Copperajah ex,Pokémon,Paldea Evolved,150,{M},0
Cufant,Pokémon,Paldea Evolved,149,{M},0
Corviknight,Pokémon,Paldea Evolved,148,{M},0
Bombirdier,Pokémon,Paldea Evolved,147,{D},0
Grafaiai,Pokémon,Paldea Evolved,146,{D},0
Shroodle,Pokémon,Paldea Evolved,145,{D},0
Shroodle,Pokémon,Paldea Evolved,144,{D},0
Mabosstiff,Pokémon,Paldea Evolved,143,{D},0
Maschiff,Pokémon,Paldea Evolved,142,{D},0
Origin Forme Palkia V,Pokémon,Sword & Shield Promos,253,{W},0
Dragonite VSTAR,Pokémon,Sword & Shield Promos,236,{N},0
Dragonite V,Pokémon,Sword & Shield Promos,235,{N},0
Infernape V,Pokémon,Sword & Shield Promos,252,{R},0
Mew VMAX,Pokémon,Lost Origin,247,{P},0
Regigigas,Pokémon,Sword & Shield Promos,247,{C},0
Pikachu VMAX,Pokémon,Lost Origin,246,{L},0
Weavile,Pokémon,Sword & Shield Promos,246,{D},0
Opal,Trainer,Lost Origin,245,0,Supporter
Croagunk,Pokémon,Sword & Shield Promos,245,{D},0
Nessa,Trainer,Lost Origin,244,0,Supporter
Scorbunny,Pokémon,Sword & Shield Promos,244,{R},0
Kabu,Trainer,Lost Origin,243,0,Supporter
Machamp,Pokémon,Sword & Shield Promos,243,{F},0
Cook,Trainer,Lost Origin,242,0,Supporter
Comfey,Pokémon,Sword & Shield Promos,242,{P},0
Boss’s Orders,Trainer,Lost Origin,241,0,Supporter
Gengar,Pokémon,Sword & Shield Promos,241,{P},0
Adventurer’s Discovery,Trainer,Lost Origin,240,0,Supporter
Finneon,Pokémon,Sword & Shield Promos,240,{W},0
Eternatus VMAX,Pokémon,Lost Origin,239,{D},0
Eternatus V,Pokémon,Lost Origin,238,{D},0
Crobat V,Pokémon,Lost Origin,237,{D},0
Gallade V,Pokémon,Lost Origin,236,{F},0
Enamorus V,Pokémon,Lost Origin,235,{P},0
Pikachu VMAX,Pokémon,Lost Origin,234,{L},0
Pikachu V,Pokémon,Lost Origin,233,{L},0
Centiskorch VMAX,Pokémon,Lost Origin,232,{R},0
Centiskorch V,Pokémon,Lost Origin,231,{R},0
Orbeetle VMAX,Pokémon,Lost Origin,230,{G},0
Orbeetle V,Pokémon,Lost Origin,229,{G},0
Castform,Pokémon,Lost Origin,228,{C},0
Snorlax,Pokémon,Lost Origin,227,{C},0
Spiritomb,Pokémon,Lost Origin,226,{D},0
Hisuian Arcanine,Pokémon,Lost Origin,225,{F},0
Banette,Pokémon,Lost Origin,224,{P},0
Gengar,Pokémon,Lost Origin,223,{P},0
Pikachu,Pokémon,Lost Origin,222,{L},0
Chandelure,Pokémon,Lost Origin,221,{R},0
Charizard,Pokémon,Lost Origin,220,{R},0
Roserade,Pokémon,Lost Origin,219,{G},0
Parasect,Pokémon,Lost Origin,218,{G},0
Lost Vacuum,Trainer,Lost Origin,217,0,Item
Dark Patch,Trainer,Lost Origin,216,0,Item
Collapsed Stadium,Trainer,Lost Origin,215,0,Stadium
Box of Disaster,Trainer,Lost Origin,214,0,Pokémon Tool
Hisuian Zoroark VSTAR,Pokémon,Lost Origin,213,{C},0
Giratina VSTAR,Pokémon,Lost Origin,212,{N},0
Volo,Trainer,Lost Origin,211,0,Supporter
Thorton,Trainer,Lost Origin,210,0,Supporter
Miss Fortune Sisters,Trainer,Lost Origin,209,0,Supporter
Lady,Trainer,Lost Origin,208,0,Supporter
Iscan,Trainer,Lost Origin,207,0,Supporter
Fantina,Trainer,Lost Origin,206,0,Supporter
Colress’s Experiment,Trainer,Lost Origin,205,0,Supporter
Arezu,Trainer,Lost Origin,204,0,Supporter
Hisuian Zoroark VSTAR,Pokémon,Lost Origin,203,{C},0
Hisuian Goodra VSTAR,Pokémon,Lost Origin,202,{N},0
Giratina VSTAR,Pokémon,Lost Origin,201,{N},0
Drapion VSTAR,Pokémon,Lost Origin,200,{D},0
Volcarona,Pokémon,Crown Zenith,25,{R},0
Larvesta,Pokémon,Crown Zenith,24,{R},0
Simisear VSTAR,Pokémon,Crown Zenith,23,{R},0
Simisear V,Pokémon,Crown Zenith,22,{R},0
Entei,Pokémon,Crown Zenith,21,{R},0
Radiant Charizard,Pokémon,Crown Zenith,20,{R},0
Charizard VSTAR,Pokémon,Crown Zenith,19,{R},0
Charizard V,Pokémon,Crown Zenith,18,{R},0
Calyrex,Pokémon,Crown Zenith,17,{G},0
Zarude,Pokémon,Crown Zenith,16,{G},0
Grubbin,Pokémon,Crown Zenith,15,{G},0
Leafeon VSTAR,Pokémon,Crown Zenith,14,{G},0
Leafeon V,Pokémon,Crown Zenith,13,{G},0
Carnivine,Pokémon,Crown Zenith,12,{G},0
Cherubi,Pokémon,Crown Zenith,11,{G},0
Kricketot,Pokémon,Crown Zenith,10,{G},0
Yanmega,Pokémon,Crown Zenith,9,{G},0
Yanma,Pokémon,Crown Zenith,8,{G},0
Sunkern,Pokémon,Crown Zenith,7,{G},0
Scyther,Pokémon,Crown Zenith,6,{G},0
Tangrowth,Pokémon,Crown Zenith,5,{G},0
Tangela,Pokémon,Crown Zenith,4,{G},0
Bellossom,Pokémon,Crown Zenith,3,{G},0
Gloom,Pokémon,Crown Zenith,2,{G},0
Oddish,Pokémon,Crown Zenith,1,{G},0
Quaxly,Pokémon,Scarlet & Violet Promos,3,{W},0
Fuecoco,Pokémon,Scarlet & Violet Promos,2,{R},0
Sprigatito,Pokémon,Scarlet & Violet Promos,1,{G},0
Togetic,Pokémon,Sword & Shield Promos,276,{P},0
Manaphy,Pokémon,Sword & Shield Promos,275,{W},0
Cranidos,Pokémon,Sword & Shield Promos,274,{F},0
Hisuian Basculin,Pokémon,Sword & Shield Promos,273,{W},0
Archeops,Pokémon,Sword & Shield Promos,272,{C},0
Kirlia,Pokémon,Sword & Shield Promos,271,{P},0
Rapidash,Pokémon,Sword & Shield Promos,270,{R},0
Sunflora,Pokémon,Sword & Shield Promos,269,{G},0
Duraludon VMAX,Pokémon,Silver Tempest,245,{N},0
Rayquaza VMAX,Pokémon,Silver Tempest,244,{N},0
Sordward & Shielbert,Trainer,Silver Tempest,243,0,Supporter
Raihan,Trainer,Silver Tempest,242,0,Supporter
Professor Burnet,Trainer,Silver Tempest,241,0,Supporter
Judge,Trainer,Silver Tempest,240,0,Supporter
Gordie,Trainer,Silver Tempest,239,0,Supporter
Friends in Galar,Trainer,Silver Tempest,238,0,Supporter
Blissey V,Pokémon,Silver Tempest,237,{C},0
Duraludon VMAX,Pokémon,Silver Tempest,236,{N},0
Rayquaza VMAX,Pokémon,Silver Tempest,235,{N},0
Corviknight VMAX,Pokémon,Silver Tempest,234,{M},0
Corviknight V,Pokémon,Silver Tempest,233,{M},0
Mawile V,Pokémon,Silver Tempest,232,{P},0
Zeraora V,Pokémon,Silver Tempest,231,{L},0
Blaziken VMAX,Pokémon,Silver Tempest,230,{R},0
Blaziken V,Pokémon,Silver Tempest,229,{R},0
Serperior V,Pokémon,Silver Tempest,228,{G},0
Kricketune V,Pokémon,Silver Tempest,227,{G},0
Altaria,Pokémon,Silver Tempest,226,{C},0
Smeargle,Pokémon,Silver Tempest,225,{C},0
Druddigon,Pokémon,Silver Tempest,224,{N},0
Passimian,Pokémon,Silver Tempest,223,{F},0
Rockruff,Pokémon,Silver Tempest,222,{F},0
Snorunt,Pokémon,Silver Tempest,41,{W},0
Milotic,Pokémon,Silver Tempest,40,{W},0
Feebas,Pokémon,Silver Tempest,39,{W},0
Wailord,Pokémon,Silver Tempest,38,{W},0
Wailmer,Pokémon,Silver Tempest,37,{W},0
Articuno,Pokémon,Silver Tempest,36,{W},0
Omastar V,Pokémon,Silver Tempest,35,{W},0
Alolan Vulpix VSTAR,Pokémon,Silver Tempest,34,{W},0
Alolan Vulpix V,Pokémon,Silver Tempest,33,{W},0
Incineroar,Pokémon,Silver Tempest,32,{R},0
Torracat,Pokémon,Silver Tempest,31,{R},0
Litten,Pokémon,Silver Tempest,30,{R},0
Talonflame,Pokémon,Silver Tempest,29,{R},0
Fletchinder,Pokémon,Silver Tempest,28,{R},0
Delphox,Pokémon,Silver Tempest,27,{R},0
Braixen,Pokémon,Silver Tempest,26,{R},0
Fennekin,Pokémon,Silver Tempest,25,{R},0
Reshiram V,Pokémon,Silver Tempest,24,{R},0
Victini,Pokémon,Silver Tempest,23,{R},0
Rapidash,Pokémon,Silver Tempest,22,{R},0
Ponyta,Pokémon,Silver Tempest,21,{R},0
Arcanine,Pokémon,Silver Tempest,20,{R},0
Growlithe,Pokémon,Silver Tempest,19,{R},0
Ninetales,Pokémon,Silver Tempest,18,{R},0
Vulpix,Pokémon,Silver Tempest,17,{R},0
Radiant Tsareena,Pokémon,Silver Tempest,16,{G},0
Chesnaught V,Pokémon,Silver Tempest,15,{G},0
Virizion,Pokémon,Silver Tempest,14,{G},0
Durant,Pokémon,Silver Tempest,13,{G},0
Amoonguss,Pokémon,Silver Tempest,12,{G},0
Foongus,Pokémon,Silver Tempest,11,{G},0
Hisuian Lilligant,Pokémon,Silver Tempest,10,{G},0
Petilil,Pokémon,Silver Tempest,9,{G},0
Serperior VSTAR,Pokémon,Silver Tempest,8,{G},0
Serperior V,Pokémon,Silver Tempest,7,{G},0
Sunflora,Pokémon,Silver Tempest,6,{G},0
Sunkern,Pokémon,Silver Tempest,5,{G},0
Ariados,Pokémon,Silver Tempest,4,{G},0
Spinarak,Pokémon,Silver Tempest,3,{G},0
Venomoth,Pokémon,Silver Tempest,2,{G},0
Venonat,Pokémon,Silver Tempest,1,{G},0
Hisuian Electrode V,Pokémon,Sword & Shield Promos,294,{G},0
Hisuian Zoroark VSTAR,Pokémon,Sword & Shield Promos,298,{C},0
Hisuian Zoroark V,Pokémon,Sword & Shield Promos,297,{C},0
Charizard VSTAR,Pokémon,Sword & Shield Promos,262,{R},0
Charizard VMAX,Pokémon,Sword & Shield Promos,261,{R},0
Charizard V,Pokémon,Sword & Shield Promos,260,{R},0
Virizion V,Pokémon,Sword & Shield Promos,295,{G},0
Deoxys VSTAR,Pokémon,Sword & Shield Promos,268,{P},0
Deoxys VMAX,Pokémon,Sword & Shield Promos,267,{P},0
Deoxys V,Pokémon,Sword & Shield Promos,266,{P},0
Zeraora VSTAR,Pokémon,Sword & Shield Promos,265,{L},0
Zeraora VMAX,Pokémon,Sword & Shield Promos,264,{L},0
Zeraora V,Pokémon,Sword & Shield Promos,263,{L},0
Giratina V,Pokémon,Sword & Shield Promos,259,{N},0
Gallade V,Pokémon,Sword & Shield Promos,258,{F},0
Rotom V,Pokémon,Sword & Shield Promos,257,{L},0
Origin Forme Dialga VSTAR,Pokémon,Sword & Shield Promos,256,{M},0
Origin Forme Dialga V,Pokémon,Sword & Shield Promos,255,{M},0
Origin Forme Palkia VSTAR,Pokémon,Sword & Shield Promos,254,{W},0
Comfey,Pokémon,Lost Origin,79,{P},0
Malamar,Pokémon,Lost Origin,78,{P},0
Inkay,Pokémon,Lost Origin,77,{P},0
Hisuian Zoroark,Pokémon,Lost Origin,76,{P},0
Hisuian Zorua,Pokémon,Lost Origin,75,{P},0
Cresselia,Pokémon,Lost Origin,74,{P},0
Banette,Pokémon,Lost Origin,73,{P},0
Shuppet,Pokémon,Lost Origin,72,{P},0
Mawile,Pokémon,Lost Origin,71,{P},0
Sableye,Pokémon,Lost Origin,70,{P},0
Radiant Gardevoir,Pokémon,Lost Origin,69,{P},0
Jynx,Pokémon,Lost Origin,68,{P},0
Mr. Mime,Pokémon,Lost Origin,67,{P},0
Gengar,Pokémon,Lost Origin,66,{P},0
Haunter,Pokémon,Lost Origin,65,{P},0
Gastly,Pokémon,Lost Origin,64,{P},0
Clefable,Pokémon,Lost Origin,63,{P},0
Clefairy,Pokémon,Lost Origin,62,{P},0
Eelektross,Pokémon,Lost Origin,61,{L},0
Eelektrik,Pokémon,Lost Origin,60,{L},0
Tynamo,Pokémon,Lost Origin,59,{L},0
Rotom V,Pokémon,Lost Origin,58,{L},0
Magnezone VSTAR,Pokémon,Lost Origin,57,{L},0
Magnezone V,Pokémon,Lost Origin,56,{L},0
Manectric,Pokémon,Lost Origin,55,{L},0
Electrike,Pokémon,Lost Origin,54,{L},0
Raichu,Pokémon,Lost Origin,53,{L},0
Pikachu,Pokémon,Lost Origin,52,{L},0
Glastrier,Pokémon,Lost Origin,51,{W},0
Cramorant,Pokémon,Lost Origin,50,{W},0
Kyurem VMAX,Pokémon,Lost Origin,49,{W},0
Kyurem V,Pokémon,Lost Origin,48,{W},0
Swanna,Pokémon,Lost Origin,47,{W},0
Ducklett,Pokémon,Lost Origin,46,{W},0
Hisuian Basculegion,Pokémon,Lost Origin,45,{W},0
Hisuian Basculin,Pokémon,Lost Origin,44,{W},0
Abomasnow,Pokémon,Lost Origin,43,{W},0
Snover,Pokémon,Lost Origin,42,{W},0
Lumineon,Pokémon,Lost Origin,41,{W},0
Finneon,Pokémon,Lost Origin,40,{W},0
Shellos,Pokémon,Lost Origin,39,{W},0
Luvdisc,Pokémon,Lost Origin,38,{W},0
Kingdra,Pokémon,Lost Origin,37,{W},0
Seadra,Pokémon,Lost Origin,36,{W},0
Horsea,Pokémon,Lost Origin,35,{W},0
Dewgong,Pokémon,Lost Origin,34,{W},0
Seel,Pokémon,Lost Origin,33,{W},0
Politoed,Pokémon,Lost Origin,32,{W},0
Poliwhirl,Pokémon,Lost Origin,31,{W},0
Poliwag,Pokémon,Lost Origin,30,{W},0
Pyroar,Pokémon,Lost Origin,29,{R},0
Litleo,Pokémon,Lost Origin,28,{R},0
Delphox V,Pokémon,Lost Origin,27,{R},0
Chandelure,Pokémon,Lost Origin,26,{R},0
Lampent,Pokémon,Lost Origin,25,{R},0
Litwick,Pokémon,Lost Origin,24,{R},0
Torkoal,Pokémon,Lost Origin,23,{R},0
Magcargo,Pokémon,Lost Origin,22,{R},0
Slugma,Pokémon,Lost Origin,21,{R},0
Orbeetle,Pokémon,Lost Origin,20,{G},0
Aerodactyl VSTAR,Pokémon,Lost Origin,199,{F},0
Magnezone VSTAR,Pokémon,Lost Origin,198,{L},0
Kyurem VMAX,Pokémon,Lost Origin,197,{W},0
Volo,Trainer,Lost Origin,196,0,Supporter
Thorton,Trainer,Lost Origin,195,0,Supporter
Miss Fortune Sisters,Trainer,Lost Origin,194,0,Supporter
Lady,Trainer,Lost Origin,193,0,Supporter
Iscan,Trainer,Lost Origin,192,0,Supporter
Fantina,Trainer,Lost Origin,191,0,Supporter
Colress’s Experiment,Trainer,Lost Origin,190,0,Supporter
Arezu,Trainer,Lost Origin,189,0,Supporter
Pidgeot V,Pokémon,Lost Origin,188,{C},0
Hisuian Goodra V,Pokémon,Lost Origin,187,{N},0
Giratina V,Pokémon,Lost Origin,186,{N},0
Giratina V,Pokémon,Lost Origin,185,{N},0
Galarian Perrserker V,Pokémon,Lost Origin,184,{M},0
Galarian Perrserker V,Pokémon,Lost Origin,183,{M},0
Drapion V,Pokémon,Lost Origin,182,{D},0
Gallade V,Pokémon,Lost Origin,181,{F},0
Aerodactyl V,Pokémon,Lost Origin,180,{F},0
Aerodactyl V,Pokémon,Lost Origin,179,{F},0
Enamorus V,Pokémon,Lost Origin,178,{P},0
Rotom V,Pokémon,Lost Origin,177,{L},0
Rotom V,Pokémon,Lost Origin,176,{L},0
Magnezone V,Pokémon,Lost Origin,175,{L},0
Kyurem V,Pokémon,Lost Origin,174,{W},0
Delphox V,Pokémon,Lost Origin,173,{R},0
Hisuian Electrode V,Pokémon,Lost Origin,172,{G},0
Gift Energy,Energy,Lost Origin,171,{G},0
Windup Arm,Trainer,Lost Origin,170,0,Pokémon Tool
Volo,Trainer,Lost Origin,169,0,Supporter
Tool Box,Trainer,Lost Origin,168,0,Item
Thorton,Trainer,Lost Origin,167,0,Supporter
Riley,Trainer,Lost Origin,166,0,Supporter
Panic Mask,Trainer,Lost Origin,165,0,Pokémon Tool
Miss Fortune Sisters,Trainer,Lost Origin,164,0,Supporter
Mirage Gate,Trainer,Lost Origin,163,0,Item
Lost Vacuum,Trainer,Lost Origin,162,0,Item
Lost City,Trainer,Lost Origin,161,0,Stadium
Lake Acuity,Trainer,Lost Origin,160,0,Stadium
Lady,Trainer,Lost Origin,159,0,Supporter
Iscan,Trainer,Lost Origin,158,0,Supporter
Fantina,Trainer,Lost Origin,157,0,Supporter
Damage Pump,Trainer,Lost Origin,156,0,Item
Colress’s Experiment,Trainer,Lost Origin,155,0,Supporter
Box of Disaster,Trainer,Lost Origin,154,0,Pokémon Tool
Arezu,Trainer,Lost Origin,153,0,Supporter
Arc Phone,Trainer,Lost Origin,152,0,Item
Greedent,Pokémon,Lost Origin,151,{C},0
Skwovet,Pokémon,Lost Origin,150,{C},0
Komala,Pokémon,Lost Origin,149,{C},0
Bouffalant,Pokémon,Lost Origin,148,{C},0
Hisuian Zoroark VSTAR,Pokémon,Lost Origin,147,{C},0
Hisuian Zoroark V,Pokémon,Lost Origin,146,{C},0
Ambipom,Pokémon,Lost Origin,145,{C},0
Aipom,Pokémon,Lost Origin,144,{C},0
Snorlax,Pokémon,Lost Origin,143,{C},0
Porygon-Z,Pokémon,Lost Origin,142,{C},0
Porygon2,Pokémon,Lost Origin,141,{C},0
Porygon,Pokémon,Lost Origin,140,{C},0
Galarian Perrserker,Pokémon,Crown Zenith,85,{M},0
Galarian Meowth,Pokémon,Crown Zenith,84,{M},0
Hoopa,Pokémon,Crown Zenith,83,{D},0
Dragalge,Pokémon,Crown Zenith,82,{D},0
Skrelp,Pokémon,Crown Zenith,81,{D},0
