Name,Type,Set,SetNo,Color,SubType
Mew ex,Pokémon,Legend Maker,88,{P},0
Flygon ex,Pokémon,Legend Maker,87,{C},0
Dustox ex,Pokémon,Legend Maker,86,{G},0
Banette ex,Pokémon,Legend Maker,85,{P},0
Armaldo ex,Pokémon,Legend Maker,84,{F},0
Arcanine ex,Pokémon,Legend Maker,83,{R},0
React Energy,Energy,Legend Maker,82,{R},0
Rainbow Energy,Energy,Legend Maker,81,{R},0
Root Fossil,Trainer,Legend Maker,80,0,(Item)
Mysterious Fossil,Trainer,Legend Maker,79,0,(Item)
Claw Fossil,Trainer,Legend Maker,78,0,(Item)
Strange Cave,Trainer,Legend Maker,77,0,Stadium
Power Tree,Trainer,Legend Maker,76,0,Stadium
Giant Stump,Trainer,Legend Maker,75,0,Stadium
Full Flame,Trainer,Legend Maker,74,0,Stadium
Fieldworker,Trainer,Legend Maker,73,0,Supporter
Cursed Stone,Trainer,Legend Maker,72,0,Stadium
Wynaut,Pokémon,Legend Maker,71,{P},0
Wurmple,Pokémon,Legend Maker,70,{G},0
Wailmer,Pokémon,Legend Maker,69,{W},0
Voltorb,Pokémon,Legend Maker,68,{L},0
Trapinch,Pokémon,Legend Maker,67,{F},0
Tentacool,Pokémon,Legend Maker,66,{W},0
Spheal,Pokémon,Legend Maker,65,{W},0
Skitty,Pokémon,Legend Maker,64,{C},0
Shuppet,Pokémon,Legend Maker,63,{P},0
Sentret,Pokémon,Legend Maker,62,{C},0
Seedot,Pokémon,Legend Maker,61,{G},0
Omanyte,Pokémon,Legend Maker,60,{W},0
Magnemite,Pokémon,Legend Maker,59,{L},0
Magby,Pokémon,Legend Maker,58,{R},0
Machop,Pokémon,Legend Maker,57,{F},0
Lileep,Pokémon,Legend Maker,56,{G},0
Growlithe,Pokémon,Legend Maker,55,{R},0
Grimer,Pokémon,Legend Maker,54,{G},0
Geodude,Pokémon,Legend Maker,53,{F},0
Gastly,Pokémon,Legend Maker,52,{P},0
Clamperl,Pokémon,Legend Maker,51,{W},0
Chinchou,Pokémon,Legend Maker,50,{L},0
Bellsprout,Pokémon,Legend Maker,49,{G},0
Aron,Pokémon,Legend Maker,48,{M},0
Weepinbell,Pokémon,Legend Maker,47,{G},0
Vibrava,Pokémon,Legend Maker,46,{C},0
Tentacruel,Pokémon,Legend Maker,45,{W},0
Tangela,Pokémon,Legend Maker,44,{G},0
Sealeo,Pokémon,Legend Maker,43,{W},0
Roselia,Pokémon,Legend Maker,42,{G},0
Nuzleaf,Pokémon,Legend Maker,41,{D},0
Misdreavus,Pokémon,Legend Maker,40,{P},0
Machoke,Pokémon,Legend Maker,39,{F},0
Lairon,Pokémon,Legend Maker,38,{M},0
Kecleon,Pokémon,Legend Maker,37,{C},0
Kabuto,Pokémon,Legend Maker,36,{F},0
Haunter,Pokémon,Legend Maker,35,{P},0
Graveler,Pokémon,Legend Maker,34,{F},0
Furret,Pokémon,Legend Maker,33,{C},0
Electrode,Pokémon,Legend Maker,32,{L},0
Dunsparce,Pokémon,Legend Maker,31,{C},0
Cascoon,Pokémon,Legend Maker,30,{G},0
Anorith,Pokémon,Legend Maker,29,{F},0
Wobbuffet,Pokémon,Legend Maker,28,{P},0
Torkoal,Pokémon,Legend Maker,27,{R},0
Spinda,Pokémon,Legend Maker,26,{C},0
Solrock,Pokémon,Legend Maker,25,{F},0
Pinsir,Pokémon,Legend Maker,24,{G},0
Omastar,Pokémon,Legend Maker,23,{W},0
Magneton,Pokémon,Legend Maker,22,{L},0
Magmar,Pokémon,Legend Maker,21,{R},0
Lunatone,Pokémon,Legend Maker,20,{P},0
Lanturn,Pokémon,Legend Maker,19,{L},0
Huntail,Pokémon,Legend Maker,18,{W},0
Gorebyss,Pokémon,Legend Maker,17,{W},0
Girafarig,Pokémon,Legend Maker,16,{P},0
Absol,Pokémon,Legend Maker,15,{D},0
Wailord,Pokémon,Legend Maker,14,{W},0
Victreebel,Pokémon,Legend Maker,13,{G},0
Shiftry,Pokémon,Legend Maker,12,{D},0
Muk,Pokémon,Legend Maker,11,{G},0
Mew,Pokémon,Legend Maker,10,{P},0
Machamp,Pokémon,Legend Maker,9,{F},0
Lapras,Pokémon,Legend Maker,8,{W},0
Kabutops,Pokémon,Legend Maker,7,{F},0
Golem,Pokémon,Legend Maker,6,{F},0
Gengar,Pokémon,Legend Maker,5,{P},0
Delcatty,Pokémon,Legend Maker,4,{C},0
Cradily,Pokémon,Legend Maker,3,{G},0
Aggron,Pokémon,Legend Maker,2,{M},0
Aerodactyl,Pokémon,Legend Maker,1,{C},0
Zapdos ex,Pokémon,Nintendo Black Star Promos,33,{L},0
Articuno ex,Pokémon,Nintendo Black Star Promos,32,{W},0
Moltres ex,Pokémon,Nintendo Black Star Promos,31,{R},0
Azumarill,Pokémon,Delta Species,114,{W},0
Metagross Star,Pokémon,Delta Species,113,{M},0
Kyogre Star,Pokémon,Delta Species,112,{W},0
Groudon Star,Pokémon,Delta Species,111,{F},0
Vaporeon ex,Pokémon,Delta Species,110,{W},0
Jolteon ex,Pokémon,Delta Species,109,{L},0
Flareon ex,Pokémon,Delta Species,108,{R},0
Metal Energy,Energy,Delta Species,107,{R},0
Holon Energy WP,Energy,Delta Species,106,{R},0
Holon Energy GL,Energy,Delta Species,105,{R},0
Holon Energy FF,Energy,Delta Species,104,{R},0
Darkness Energy,Energy,Delta Species,103,{R},0
Switch,Trainer,Delta Species,102,0,(Item)
Potion,Trainer,Delta Species,101,0,(Item)
Super Scoop Up,Trainer,Delta Species,100,0,(Item)
Master Ball,Trainer,Delta Species,99,0,(Item)
Holon Transceiver,Trainer,Delta Species,98,0,(Item)
Holon Scientist,Trainer,Delta Species,97,0,Supporter
Holon Ruins,Trainer,Delta Species,96,0,Stadium
Holon Researcher,Trainer,Delta Species,95,0,Supporter
Holon Research Tower,Trainer,Delta Species,94,0,Stadium
Holon Mentor,Trainer,Delta Species,93,0,Supporter
Holon Lass,Trainer,Delta Species,92,0,Supporter
Holon Farmer,Trainer,Delta Species,91,0,Supporter
Great Ball,Trainer,Delta Species,90,0,(Item)
Dual Ball,Trainer,Delta Species,89,0,(Item)
Zubat,Pokémon,Delta Species,88,{G},0
Weedle,Pokémon,Delta Species,87,{G},0
Taillow,Pokémon,Delta Species,86,{C},0
Staryu,Pokémon,Delta Species,85,{W},0
Staryu,Pokémon,Delta Species,84,{W},0
Slowpoke,Pokémon,Delta Species,83,{W},0
Sandshrew,Pokémon,Delta Species,82,{F},0
Ralts,Pokémon,Delta Species,81,{P},0
Porygon,Pokémon,Delta Species,80,{C},0
Poochyena,Pokémon,Delta Species,79,{D},0
Ponyta,Pokémon,Delta Species,78,{R},0
Meowth,Pokémon,Delta Species,77,{C},0
Marill,Pokémon,Delta Species,76,{W},0
Makuhita,Pokémon,Delta Species,75,{F},0
Magnemite,Pokémon,Delta Species,74,{L},0
Larvitar,Pokémon,Delta Species,73,{R},0
Koffing,Pokémon,Delta Species,72,{G},0
Holon’s Voltorb,Pokémon,Delta Species,71,{L},0
Holon’s Magnemite,Pokémon,Delta Species,70,{M},0
Eevee,Pokémon,Delta Species,69,{C},0
Eevee,Pokémon,Delta Species,68,{M},0
Drowzee,Pokémon,Delta Species,67,{P},0
Dratini,Pokémon,Delta Species,66,{L},0
Dratini,Pokémon,Delta Species,65,{L},0
Ditto,Pokémon,Delta Species,64,{W},0
Ditto,Pokémon,Delta Species,63,{L},0
Ditto,Pokémon,Delta Species,62,{F},0
Ditto,Pokémon,Delta Species,61,{R},0
Cubone,Pokémon,Delta Species,60,{F},0
Beldum,Pokémon,Delta Species,59,{L},0
Bagon,Pokémon,Delta Species,58,{R},0
Bagon,Pokémon,Delta Species,57,{R},0
Volbeat,Pokémon,Delta Species,56,{G},0
Skarmory,Pokémon,Delta Species,55,{M},0
Shelgon,Pokémon,Delta Species,54,{R},0
Shelgon,Pokémon,Delta Species,53,{R},0
Rapidash,Pokémon,Delta Species,52,{R},0
Pupitar,Pokémon,Delta Species,51,{R},0
Persian,Pokémon,Delta Species,50,{C},0
Metang,Pokémon,Delta Species,49,{L},0
Magneton,Pokémon,Delta Species,48,{L},0
Kirlia,Pokémon,Delta Species,47,{P},0
Kakuna,Pokémon,Delta Species,46,{G},0
Illumise,Pokémon,Delta Species,45,{G},0
Hariyama,Pokémon,Delta Species,44,{F},0
Golbat,Pokémon,Delta Species,43,{G},0
Dragonair,Pokémon,Delta Species,42,{L},0
Dragonair,Pokémon,Delta Species,41,{L},0
Ditto,Pokémon,Delta Species,40,{W},0
Ditto,Pokémon,Delta Species,39,{L},0
Ditto,Pokémon,Delta Species,38,{P},0
Ditto,Pokémon,Delta Species,37,{R},0
Ditto,Pokémon,Delta Species,36,{G},0
Ditto,Pokémon,Delta Species,35,{C},0
Castform,Pokémon,Delta Species,34,{C},0
Weezing,Pokémon,Delta Species,33,{G},0
Swellow,Pokémon,Delta Species,32,{C},0
Sunny Castform,Pokémon,Delta Species,31,{R},0
Starmie,Pokémon,Delta Species,30,{W}{M},0
Snow-cloud Castform,Pokémon,Delta Species,29,{W},0
Slowking,Pokémon,Delta Species,28,{W},0
Sandslash,Pokémon,Delta Species,27,{F}{M},0
Rain Castform,Pokémon,Delta Species,26,{W},0
Porygon2,Pokémon,Delta Species,25,{C},0
Mightyena,Pokémon,Delta Species,24,{D}{M},0
Hypno,Pokémon,Delta Species,23,{P},0
Holon’s Magneton,Pokémon,Delta Species,22,{M},0
Holon’s Electrode,Pokémon,Delta Species,21,{L},0
Azurill,Pokémon,Delta Species,20,{C},0
Azumarill,Pokémon,Delta Species,19,{W}{M},0
Vaporeon,Pokémon,Delta Species,18,{W}{M},0
Umbreon,Pokémon,Delta Species,17,{D}{M},0
Tyranitar,Pokémon,Delta Species,16,{R}{M},0
Starmie,Pokémon,Delta Species,15,{W}{M},0
Salamence,Pokémon,Delta Species,14,{R}{M},0
Rayquaza,Pokémon,Delta Species,13,{L}{M},0
Mewtwo,Pokémon,Delta Species,12,{R}{M},0
Metagross,Pokémon,Delta Species,11,{L}{M},0
Marowak,Pokémon,Delta Species,10,{F}{M},0
Latios,Pokémon,Delta Species,9,{L}{M},0
Latias,Pokémon,Delta Species,8,{L}{M},0
Jolteon,Pokémon,Delta Species,7,{L}{M},0
Gardevoir,Pokémon,Delta Species,6,{P}{M},0
Flareon,Pokémon,Delta Species,5,{R}{M},0
Espeon,Pokémon,Delta Species,4,{P}{M},0
Dragonite,Pokémon,Delta Species,3,{L}{M},0
Crobat,Pokémon,Delta Species,2,{G}{M},0
Beedrill,Pokémon,Delta Species,1,{G}{M},0
Suicune,Pokémon,Nintendo Black Star Promos,30,{W},0
Celebi,Pokémon,Nintendo Black Star Promos,29,{G},0
Unown,Pokémon,Unseen Forces,145,{P},0
Unown,Pokémon,Unseen Forces,144,{P},0
Unown,Pokémon,Unseen Forces,143,{P},0
Unown,Pokémon,Unseen Forces,142,{P},0
Unown,Pokémon,Unseen Forces,141,{P},0
Unown,Pokémon,Unseen Forces,140,{P},0
Unown,Pokémon,Unseen Forces,139,{P},0
Unown,Pokémon,Unseen Forces,138,{P},0
Unown,Pokémon,Unseen Forces,137,{P},0
Unown,Pokémon,Unseen Forces,136,{P},0
Unown,Pokémon,Unseen Forces,135,{P},0
Unown,Pokémon,Unseen Forces,134,{P},0
Unown,Pokémon,Unseen Forces,133,{P},0
Unown,Pokémon,Unseen Forces,132,{P},0
Unown,Pokémon,Unseen Forces,131,{P},0
Unown,Pokémon,Unseen Forces,130,{P},0
Unown,Pokémon,Unseen Forces,129,{P},0
Unown,Pokémon,Unseen Forces,128,{P},0
Unown,Pokémon,Unseen Forces,127,{P},0
Unown,Pokémon,Unseen Forces,126,{P},0
Unown,Pokémon,Unseen Forces,125,{P},0
Unown,Pokémon,Unseen Forces,124,{P},0
Unown,Pokémon,Unseen Forces,123,{P},0
Unown,Pokémon,Unseen Forces,122,{P},0
Unown,Pokémon,Unseen Forces,121,{P},0
Unown,Pokémon,Unseen Forces,120,{P},0
Unown,Pokémon,Unseen Forces,119,{P},0
Unown,Pokémon,Unseen Forces,118,{P},0
Celebi ex,Pokémon,Unseen Forces,117,{G},0
Rocket’s Persian ex,Pokémon,Unseen Forces,116,{D},0
Suicune Star,Pokémon,Unseen Forces,115,{W},0
Raikou Star,Pokémon,Unseen Forces,114,{L},0
Entei Star,Pokémon,Unseen Forces,113,{R},0
Umbreon ex,Pokémon,Unseen Forces,112,{D},0
Tyranitar ex,Pokémon,Unseen Forces,111,{D},0
Typhlosion ex,Pokémon,Unseen Forces,110,{R},0
Steelix ex,Pokémon,Unseen Forces,109,{M},0
Scizor ex,Pokémon,Unseen Forces,108,{M},0
Politoed ex,Pokémon,Unseen Forces,107,{W},0
Meganium ex,Pokémon,Unseen Forces,106,{G},0
Lugia ex,Pokémon,Unseen Forces,105,{C},0
Ho-Oh ex,Pokémon,Unseen Forces,104,{R},0
Feraligatr ex,Pokémon,Unseen Forces,103,{W},0
Espeon ex,Pokémon,Unseen Forces,102,{P},0
Blissey ex,Pokémon,Unseen Forces,101,{C},0
Warp Energy,Energy,Unseen Forces,100,{C},0
Cyclone Energy,Energy,Unseen Forces,99,{C},0
Boost Energy,Energy,Unseen Forces,98,{C},0
Metal Energy,Energy,Unseen Forces,97,{C},0
Darkness Energy,Energy,Unseen Forces,96,{C},0
Potion,Trainer,Unseen Forces,95,0,(Item)
Energy Search,Trainer,Unseen Forces,94,0,(Item)
Warp Point,Trainer,Unseen Forces,93,0,(Item)
Solid Rage,Trainer,Unseen Forces,92,0,Pokémon Tool
Sitrus Berry,Trainer,Unseen Forces,91,0,Pokémon Tool
Protective Orb,Trainer,Unseen Forces,90,0,Pokémon Tool
Professor Elm’s Training Method,Trainer,Unseen Forces,89,0,Supporter
Pokémon Reversal,Trainer,Unseen Forces,88,0,(Item)
Poké Ball,Trainer,Unseen Forces,87,0,(Item)
Mary’s Request,Trainer,Unseen Forces,86,0,Supporter
Fluffy Berry,Trainer,Unseen Forces,85,0,Pokémon Tool
Energy Switch,Trainer,Unseen Forces,84,0,(Item)
Energy Root,Trainer,Unseen Forces,83,0,Pokémon Tool
Energy Removal 2,Trainer,Unseen Forces,82,0,(Item)
Energy Recycle System,Trainer,Unseen Forces,81,0,(Item)
Curse Powder,Trainer,Unseen Forces,80,0,Pokémon Tool
Wooper,Pokémon,Unseen Forces,79,{F},0
Totodile,Pokémon,Unseen Forces,78,{W},0
Teddiursa,Pokémon,Unseen Forces,77,{C},0
Sunkern,Pokémon,Unseen Forces,76,{G},0
Spinarak,Pokémon,Unseen Forces,75,{G},0
Snubbull,Pokémon,Unseen Forces,74,{C},0
Slugma,Pokémon,Unseen Forces,73,{R},0
Slowpoke,Pokémon,Unseen Forces,72,{P},0
Remoraid,Pokémon,Unseen Forces,71,{W},0
Pupitar,Pokémon,Unseen Forces,70,{F},0
Porygon,Pokémon,Unseen Forces,69,{C},0
Poliwhirl,Pokémon,Unseen Forces,68,{W},0
Poliwag,Pokémon,Unseen Forces,67,{W},0
Pineco,Pokémon,Unseen Forces,66,{G},0
Onix,Pokémon,Unseen Forces,65,{F},0
Oddish,Pokémon,Unseen Forces,64,{G},0
Natu,Pokémon,Unseen Forces,63,{P},0
Mareep,Pokémon,Unseen Forces,62,{L},0
Larvitar,Pokémon,Unseen Forces,61,{F},0
Houndour,Pokémon,Unseen Forces,60,{R},0
Hoothoot,Pokémon,Unseen Forces,59,{C},0
Gloom,Pokémon,Unseen Forces,58,{G},0
Gligar,Pokémon,Unseen Forces,57,{F},0
Flaaffy,Pokémon,Unseen Forces,56,{L},0
Eevee,Pokémon,Unseen Forces,55,{C},0
Cyndaquil,Pokémon,Unseen Forces,54,{R},0
Clefairy,Pokémon,Unseen Forces,53,{C},0
Chinchou,Pokémon,Unseen Forces,52,{L},0
Chikorita,Pokémon,Unseen Forces,51,{G},0
Yanma,Pokémon,Unseen Forces,50,{G},0
Xatu,Pokémon,Unseen Forces,49,{P},0
Smeargle,Pokémon,Unseen Forces,48,{C},0
Shuckle,Pokémon,Unseen Forces,47,{G},0
Scyther,Pokémon,Unseen Forces,46,{G},0
Quilava,Pokémon,Unseen Forces,45,{R},0
Quagsire,Pokémon,Unseen Forces,44,{F},0
Noctowl,Pokémon,Unseen Forces,43,{C},0
Miltank,Pokémon,Unseen Forces,42,{C},0
Magcargo,Pokémon,Unseen Forces,41,{R},0
Lanturn,Pokémon,Unseen Forces,40,{L},0
Granbull,Pokémon,Unseen Forces,39,{C},0
Croconaw,Pokémon,Unseen Forces,38,{W},0
Corsola,Pokémon,Unseen Forces,37,{W},0
Clefable,Pokémon,Unseen Forces,36,{C},0
Bayleef,Pokémon,Unseen Forces,35,{G},0
Aipom,Pokémon,Unseen Forces,34,{C},0
Tyrogue,Pokémon,Unseen Forces,33,{F},0
Stantler,Pokémon,Unseen Forces,32,{C},0
Smoochum,Pokémon,Unseen Forces,31,{W},0
Murkrow,Pokémon,Unseen Forces,30,{D},0
Lugia,Pokémon,Unseen Forces,29,{P},0
Jynx,Pokémon,Unseen Forces,28,{W},0
Ho-oh,Pokémon,Unseen Forces,27,{R},0
Hitmontop,Pokémon,Unseen Forces,26,{F},0
Hitmonlee,Pokémon,Unseen Forces,25,{F},0
Hitmonchan,Pokémon,Unseen Forces,24,{F},0
Elekid,Pokémon,Unseen Forces,23,{L},0
Electabuzz,Pokémon,Unseen Forces,22,{L},0
Cleffa,Pokémon,Unseen Forces,21,{C},0
Chansey,Pokémon,Unseen Forces,20,{C},0
Vaporeon,Pokémon,Unseen Forces,19,{W},0
Ursaring,Pokémon,Unseen Forces,18,{C},0
Typhlosion,Pokémon,Unseen Forces,17,{R},0
Sunflora,Pokémon,Unseen Forces,16,{G},0
Sudowoodo,Pokémon,Unseen Forces,15,{F},0
Slowking,Pokémon,Unseen Forces,14,{P},0
Slowbro,Pokémon,Unseen Forces,13,{W},0
Porygon2,Pokémon,Unseen Forces,12,{C},0
Poliwrath,Pokémon,Unseen Forces,11,{F},0
Octillery,Pokémon,Unseen Forces,10,{W},0
Meganium,Pokémon,Unseen Forces,9,{G},0
Jolteon,Pokémon,Unseen Forces,8,{L},0
Houndoom,Pokémon,Unseen Forces,7,{R},0
Forretress,Pokémon,Unseen Forces,6,{M},0
Flareon,Pokémon,Unseen Forces,5,{R},0
Feraligatr,Pokémon,Unseen Forces,4,{W},0
Bellossom,Pokémon,Unseen Forces,3,{G},0
Ariados,Pokémon,Unseen Forces,2,{G},0
Ampharos,Pokémon,Unseen Forces,1,{L},0
Championship Arena,Trainer,Nintendo Black Star Promos,28,0,Stadium
Tropical Tidal Wave,Trainer,Nintendo Black Star Promos,27,0,(Item)
Celebi ex,Pokémon,POP Series 2,17,{P},0
Pikachu,Pokémon,POP Series 2,16,{L},0
Phanpy,Pokémon,POP Series 2,15,{F},0
Luvdisc,Pokémon,POP Series 2,14,{W},0
Cacnea,Pokémon,POP Series 2,13,{G},0
Bulbasaur,Pokémon,POP Series 2,12,{G},0
TV Reporter,Trainer,POP Series 2,11,0,Supporter
Pokémon Park,Trainer,POP Series 2,10,0,Stadium
Multi Technical Machine 01,Trainer,POP Series 2,9,0,(Item)
Mr. Briney’s Compassion,Trainer,POP Series 2,8,0,Supporter
Ivysaur,Pokémon,POP Series 2,7,{G},0
Venusaur,Pokémon,POP Series 2,6,{G},0
Tauros,Pokémon,POP Series 2,5,{C},0
Suicune,Pokémon,POP Series 2,4,{W},0
Raikou,Pokémon,POP Series 2,3,{L},0
Pidgeot,Pokémon,POP Series 2,2,{C},0
Entei,Pokémon,POP Series 2,1,{R},0
Farfetch’d,Pokémon,Emerald,107,{C},0
Fighting Energy,Energy,Emerald,106,{C},0
Psychic Energy,Energy,Emerald,105,{C},0
Lightning Energy,Energy,Emerald,104,{C},0
Water Energy,Energy,Emerald,103,{C},0
Fire Energy,Energy,Emerald,102,{C},0
Grass Energy,Energy,Emerald,101,{C},0
Registeel ex,Pokémon,Emerald,100,{M},0
Regirock ex,Pokémon,Emerald,99,{F},0
Regice ex,Pokémon,Emerald,98,{W},0
Raichu ex,Pokémon,Emerald,97,{L},0
Milotic ex,Pokémon,Emerald,96,{W},0
Medicham ex,Pokémon,Emerald,95,{F},0
Dusclops ex,Pokémon,Emerald,94,{P},0
Deoxys ex,Pokémon,Emerald,93,{P},0
Camerupt ex,Pokémon,Emerald,92,{R},0
Cacturne ex,Pokémon,Emerald,91,{G},0
Altaria ex,Pokémon,Emerald,90,{C},0
Multi Energy,Energy,Emerald,89,{C},0
Metal Energy,Energy,Emerald,88,{C},0
Double Rainbow Energy,Energy,Emerald,87,{C},0
Darkness Energy,Energy,Emerald,86,{C},0
Wally’s Training,Trainer,Emerald,85,0,Supporter
Scott,Trainer,Emerald,84,0,Supporter
Rare Candy,Trainer,Emerald,83,0,(Item)
Professor Birch,Trainer,Emerald,82,0,Supporter
PokéNav,Trainer,Emerald,81,0,(Item)
Oran Berry,Trainer,Emerald,80,0,Pokémon Tool
Mr. Stone’s Project,Trainer,Emerald,79,0,Supporter
Lum Berry,Trainer,Emerald,78,0,Pokémon Tool
Lanette’s Net Search,Trainer,Emerald,77,0,Supporter
Double Full Heal,Trainer,Emerald,76,0,(Item)
Battle Frontier,Trainer,Emerald,75,0,Stadium
Zigzagoon,Pokémon,Emerald,74,{C},0
Whismur,Pokémon,Emerald,73,{C},0
Vulpix,Pokémon,Emerald,72,{R},0
Voltorb,Pokémon,Emerald,71,{L},0
Treecko,Pokémon,Emerald,70,{G},0
Torchic,Pokémon,Emerald,69,{R},0
Taillow,Pokémon,Emerald,68,{C},0
Swablu,Pokémon,Emerald,67,{C},0
Spoink,Pokémon,Emerald,66,{P},0
Spoink,Pokémon,Emerald,65,{P},0
Snorunt,Pokémon,Emerald,64,{W},0
Shroomish,Pokémon,Emerald,63,{G},0
Rhyhorn,Pokémon,Emerald,62,{F},0
Ralts,Pokémon,Emerald,61,{P},0
Pikachu,Pokémon,Emerald,60,{L},0
Pichu,Pokémon,Emerald,59,{L},0
Numel,Pokémon,Emerald,58,{R},0
Numel,Pokémon,Emerald,57,{R},0
Mudkip,Pokémon,Emerald,56,{W},0
Meditite,Pokémon,Emerald,55,{F},0
Makuhita,Pokémon,Emerald,54,{F},0
Luvdisc,Pokémon,Emerald,53,{W},0
Larvitar,Pokémon,Emerald,52,{F},0
Gulpin,Pokémon,Emerald,51,{G},0
Feebas,Pokémon,Emerald,50,{W},0
Feebas,Pokémon,Emerald,49,{W},0
Electrike,Pokémon,Emerald,48,{L},0
Electrike,Pokémon,Emerald,47,{L},0
Duskull,Pokémon,Emerald,46,{P},0
Doduo,Pokémon,Emerald,45,{C},0
Cacnea,Pokémon,Emerald,44,{G},0
Baltoy,Pokémon,Emerald,43,{F},0
Volbeat,Pokémon,Emerald,42,{G},0
Swellow,Pokémon,Emerald,41,{C},0
Swalot,Pokémon,Emerald,40,{G},0
Plusle,Pokémon,Emerald,39,{L},0
Ninetales,Pokémon,Emerald,38,{R},0
Minun,Pokémon,Emerald,37,{L},0
Marshtomp,Pokémon,Emerald,36,{W},0
Loudred,Pokémon,Emerald,35,{C},0
Linoone,Pokémon,Emerald,34,{C},0
Kirlia,Pokémon,Emerald,33,{P},0
Illumise,Pokémon,Emerald,32,{G},0
Hariyama,Pokémon,Emerald,31,{F},0
Grumpig,Pokémon,Emerald,30,{P},0
Grumpig,Pokémon,Emerald,29,{P},0
Grovyle,Pokémon,Emerald,28,{G},0
Electrode,Pokémon,Emerald,27,{L},0
Dodrio,Pokémon,Emerald,26,{C},0
Combusken,Pokémon,Emerald,25,{R},0
Claydol,Pokémon,Emerald,24,{F},0
Camerupt,Pokémon,Emerald,23,{R},0
Breloom,Pokémon,Emerald,22,{G},0
Zangoose,Pokémon,Emerald,21,{C},0
Seviper,Pokémon,Emerald,20,{G},0
Rhydon,Pokémon,Emerald,19,{F},0
Relicanth,Pokémon,Emerald,18,{W},0
Nosepass,Pokémon,Emerald,17,{F},0
Manectric,Pokémon,Emerald,16,{L},0
Kyogre,Pokémon,Emerald,15,{W},0
Groudon,Pokémon,Emerald,14,{F},0
Glalie,Pokémon,Emerald,13,{W},0
Chimecho,Pokémon,Emerald,12,{P},0
Swampert,Pokémon,Emerald,11,{W},0
Sceptile,Pokémon,Emerald,10,{G},0
Rayquaza,Pokémon,Emerald,9,{C},0
Milotic,Pokémon,Emerald,8,{W},0
Manectric,Pokémon,Emerald,7,{L},0
Kyogre,Pokémon,Emerald,6,{W},0
Groudon,Pokémon,Emerald,5,{F},0
Gardevoir,Pokémon,Emerald,4,{P},0
Exploud,Pokémon,Emerald,3,{C},0
Deoxys,Pokémon,Emerald,2,{P},0
Blaziken,Pokémon,Emerald,1,{R},0
Rocket’s Raikou ex,Pokémon,Deoxys,108,{D},0
Rayquaza Star,Pokémon,Deoxys,107,{C},0
Latios Star,Pokémon,Deoxys,106,{C},0
Latias Star,Pokémon,Deoxys,105,{C},0
Sharpedo ex,Pokémon,Deoxys,104,{D},0
Salamence ex,Pokémon,Deoxys,103,{C},0
Rayquaza ex,Pokémon,Deoxys,102,{C},0
Manectric ex,Pokémon,Deoxys,101,{L},0
Hariyama ex,Pokémon,Deoxys,100,{F},0
Deoxys ex,Pokémon,Deoxys,99,{P},0
Deoxys ex,Pokémon,Deoxys,98,{P},0
Deoxys ex,Pokémon,Deoxys,97,{P},0
Crobat ex,Pokémon,Deoxys,96,{G},0
Scramble Energy,Energy,Deoxys,95,{G},0
Heal Energy,Energy,Deoxys,94,{G},0
Boost Energy,Energy,Deoxys,93,{G},0
Strength Charm,Trainer,Deoxys,92,0,Pokémon Tool
Space Center,Trainer,Deoxys,91,0,Stadium
Professor Cozmo’s Discovery,Trainer,Deoxys,90,0,Supporter
Meteor Falls,Trainer,Deoxys,89,0,Stadium
Master Ball,Trainer,Deoxys,88,0,(Item)
Lady Outing,Trainer,Deoxys,87,0,Supporter
Energy Charge,Trainer,Deoxys,86,0,(Item)
Crystal Shard,Trainer,Deoxys,85,0,Pokémon Tool
Balloon Berry,Trainer,Deoxys,84,0,Pokémon Tool
Zubat,Pokémon,Deoxys,83,{G},0
Wurmple,Pokémon,Deoxys,82,{G},0
Wingull,Pokémon,Deoxys,81,{W},0
Taillow,Pokémon,Deoxys,80,{C},0
Surskit,Pokémon,Deoxys,78,{G},0
Swablu,Pokémon,Deoxys,79,{C},0
Staryu,Pokémon,Deoxys,77,{W},0
Spoink,Pokémon,Deoxys,76,{P},0
Slugma,Pokémon,Deoxys,75,{R},0
Slugma,Pokémon,Deoxys,74,{R},0
Slakoth,Pokémon,Deoxys,73,{C},0
Shroomish,Pokémon,Deoxys,72,{G},0
Seedot,Pokémon,Deoxys,71,{G},0
Poochyena,Pokémon,Deoxys,70,{D},0
Phanpy,Pokémon,Deoxys,69,{F},0
Numel,Pokémon,Deoxys,68,{R},0
Nincada,Pokémon,Deoxys,67,{G},0
Natu,Pokémon,Deoxys,66,{P},0
Makuhita,Pokémon,Deoxys,65,{F},0
Magikarp,Pokémon,Deoxys,64,{W},0
Lotad,Pokémon,Deoxys,63,{W},0
Koffing,Pokémon,Deoxys,62,{G},0
Goldeen,Pokémon,Deoxys,61,{W},0
Electrike,Pokémon,Deoxys,60,{L},0
Electrike,Pokémon,Deoxys,59,{L},0
Duskull,Pokémon,Deoxys,58,{P},0
Corphish,Pokémon,Deoxys,57,{W},0
Carvanha,Pokémon,Deoxys,56,{D},0
Beldum,Pokémon,Deoxys,55,{P},0
Barboach,Pokémon,Deoxys,54,{W},0
Baltoy,Pokémon,Deoxys,53,{F},0
Bagon,Pokémon,Deoxys,52,{C},0
Weezing,Pokémon,Deoxys,51,{G},0
Vigoroth,Pokémon,Deoxys,50,{C},0
